,Emotion,Text,Clean_Text
3384,Sadness,"헤어진 지 두 달 정도 됐는데, 그 충격에서 벗어나지 못해서 누군가를 만나는 게 너무 두려워.","헤어진 지 두 달 정도 됐는데, 그 충격에서 벗어나지 못해서 누군가를 만나는 게 너무 두려워."
3385,Fear,강남역인데 어제 뉴스에서 그곳에서 확진자가 나왔대!,강남역인데 어제 뉴스에서 그곳에서 확진자가 나왔대!
3386,Angry,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어!,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어!
3387,Sadness,작년보다 세 배는 더 늘어났대. 아무래도 코로나 때문인 것 같애.,작년보다 세 배는 더 늘어났대. 아무래도 코로나 때문인 것 같애.
3388,Sadness,아직 모르고 계셔. 얘기할 수가 없어. 너무 많은 실망을 줘서 미안하기 때문에.,아직 모르고 계셔. 얘기할 수가 없어. 너무 많은 실망을 줘서 미안하기 때문에.
3389,Angry,요새 일이 너무 많아서 매일 야근하는 것도 힘든데 이번에는 전화 와서 새로운 업무를 또 주겠다는 거야 너무 힘들어서 회사 다니기 싫어.	,요새 일이 너무 많아서 매일 야근하는 것도 힘든데 이번에는 전화 와서 새로운 업무를 또 주겠다는 거야 너무 힘들어서 회사 다니기 싫어.
3390,Sadness,상사가 내가 만든 기획안에 대해서 하나씩 지적하는데 모두 맞는 말이었어. 그 이야기를 듣고 나니까 모든 게 내 잘못 같아.,상사가 내가 만든 기획안에 대해서 하나씩 지적하는데 모두 맞는 말이었어. 그 이야기를 듣고 나니까 모든 게 내 잘못 같아.
3391,Fear,따로 사려면 내가 그 아이 보증금을 빼 줘야 해 나도 여유가 없어.	,따로 사려면 내가 그 아이 보증금을 빼 줘야 해 나도 여유가 없어.
3392,Angry,"저번에 얘기한 적 있는데, 잠깐 괜찮더니 요즘에 또 안 치워.","저번에 얘기한 적 있는데, 잠깐 괜찮더니 요즘에 또 안 치워."
3393,Sadness,나는 잘하는 게 하나도 없어!,나는 잘하는 게 하나도 없어!
3394,Sadness,나이가 많아서 병원에 갔는데 결국 죽었어.	,나이가 많아서 병원에 갔는데 결국 죽었어.
3395,Sadness,나 결국엔 헤어지게 됐어.,나 결국엔 헤어지게 됐어.
3396,Angry,룸메와 너무 자주 싸우게 돼. ,룸메와 너무 자주 싸우게 돼.
3397,Sadness,알아. 내 잘못이 아니어도 내가 책임질 게 있으면 확실하게 책임 져야지.,알아. 내 잘못이 아니어도 내가 책임질 게 있으면 확실하게 책임 져야지.
3398,Sadness,헤어지는 게 너무 무서워서 새로운 사람 만나는 것도 두려워.,헤어지는 게 너무 무서워서 새로운 사람 만나는 것도 두려워.
3399,Sadness,그러고 싶지만 오래된 약속이라 미루기가 그래. 보고 싶기도 하고.,그러고 싶지만 오래된 약속이라 미루기가 그래. 보고 싶기도 하고.
3400,Angry,말씀 많이 드렸지. 그래도 똑같아.,말씀 많이 드렸지. 그래도 똑같아.
3401,Sadness,조금 어려웠던 거 같기도 해 나랑은 좀 안 맞았던 거 같아 그래서 힘들었던 걸까?	,조금 어려웠던 거 같기도 해 나랑은 좀 안 맞았던 거 같아 그래서 힘들었던 걸까?
3402,Sadness,나 면접 또 떨어졌어.,나 면접 또 떨어졌어.
3403,Sadness,취미 시간을 가져보면 조금이라도 나의 우울한 마음이 사라질 수 있을까?,취미 시간을 가져보면 조금이라도 나의 우울한 마음이 사라질 수 있을까?
3404,Angry,도착하자마자 연락은 해 봤지 하지만 전화를 안 받아.	,도착하자마자 연락은 해 봤지 하지만 전화를 안 받아.
3405,Fear,내일 약속 있는데 어떡하지? ,내일 약속 있는데 어떡하지?
3406,Sadness,월급날이 2주 남았는데 생활비가 하나도 없어.	,월급날이 2주 남았는데 생활비가 하나도 없어.
3407,Sadness,헤어진지 두 달 정도 됐는데 아직도 다른 사람 만나는 게 두려워.,헤어진지 두 달 정도 됐는데 아직도 다른 사람 만나는 게 두려워.
3408,Sadness,"응, 건강 했는데 갑자기 어제부터 아프더라고.	","응, 건강 했는데 갑자기 어제부터 아프더라고."
3409,Sadness,나도 그렇게 생각해. 좋은 말 해줘서 고맙다.,나도 그렇게 생각해. 좋은 말 해줘서 고맙다.
3410,Sadness,밤새워 준비한 기획안을 또 퇴짜 맞았어.	,밤새워 준비한 기획안을 또 퇴짜 맞았어.
3411,Fear,어제 저녁에 진짜 무서웠어.	,어제 저녁에 진짜 무서웠어.
3412,Disgust,누가 화장실에 토를 하고 안 치웠어.,누가 화장실에 토를 하고 안 치웠어.
3413,Sadness,통장에 딸랑 2만 원 남아있어. 그걸론 교통비밖에 되지 않아!,통장에 딸랑 2만 원 남아있어. 그걸론 교통비밖에 되지 않아!
3414,Angry,유기견 다큐멘터리를 봤는데 책임감 없는 사람은 너무 많더라.	,유기견 다큐멘터리를 봤는데 책임감 없는 사람은 너무 많더라.
3415,Sadness,놀이터에 앉아있어.,놀이터에 앉아있어.
3416,Sadness,응. 점점 살기가 힘들어지니까 버려지고 있는 것 같아.,응. 점점 살기가 힘들어지니까 버려지고 있는 것 같아.
3417,Sadness,그런 것 같아. 환경은 열악한데 그 속에서 강아지들이 힘들어하고 있어.,그런 것 같아. 환경은 열악한데 그 속에서 강아지들이 힘들어하고 있어.
3418,Sadness,어. 고마워. 이번주에는 꼭 가봐야겠다.,어. 고마워. 이번주에는 꼭 가봐야겠다.
3419,Angry,모르겠어. 매번 나한테만 일 시켜.,모르겠어. 매번 나한테만 일 시켜.
3420,Angry,공동으로 사용하는 화장실인데 그렇게 해 놓으면 남의 피해를 보는 건데 왜 그런지 모르겠어 사람들.	,공동으로 사용하는 화장실인데 그렇게 해 놓으면 남의 피해를 보는 건데 왜 그런지 모르겠어 사람들.
3421,Sadness,정부 보조금이랑 사람들의 기부금으로 운영이 되고 있대.,정부 보조금이랑 사람들의 기부금으로 운영이 되고 있대.
3422,Sadness,밥맛도 없고. 좀 걷다가 생각 좀 하고. 들어가야지.,밥맛도 없고. 좀 걷다가 생각 좀 하고. 들어가야지.
3423,Sadness,업무량이 너무나 많아지니까 지치고 힘들어서 나도 다른 직장으로 옮기고 싶어. 하지만 요새 경기가 좋지 않아서 직장 구하기가 쉽지 않아.,업무량이 너무나 많아지니까 지치고 힘들어서 나도 다른 직장으로 옮기고 싶어. 하지만 요새 경기가 좋지 않아서 직장 구하기가 쉽지 않아.
3424,Sadness,밤새워 준비했던 기획안은 또 퇴짜 맞았어 처음부터 다시 하래.	,밤새워 준비했던 기획안은 또 퇴짜 맞았어 처음부터 다시 하래.
3425,Angry,모르겠어. 이번에 또 얘기해보고 괜찮아지지 않으면 따로 살아야지.,모르겠어. 이번에 또 얘기해보고 괜찮아지지 않으면 따로 살아야지.
3426,Sadness,밤새워 준비한 기획안을 또 퇴짜 맞았어. 처음부터 다시 해오래.,밤새워 준비한 기획안을 또 퇴짜 맞았어. 처음부터 다시 해오래.
3427,Sadness,가족들도 지금 너무 상심이 커.,가족들도 지금 너무 상심이 커.
3428,Sadness,"남자친구가 권태기가 왔다고 잠깐 떨어져 지내자고 했어. 그래서 그런줄만 알았는데, 나중에 알고봤더니 새로운 여자친구가 생겼어. 그래서 결국엔 헤어지게 됐어.","남자친구가 권태기가 왔다고 잠깐 떨어져 지내자고 했어. 그래서 그런줄만 알았는데, 나중에 알고봤더니 새로운 여자친구가 생겼어. 그래서 결국엔 헤어지게 됐어."
3429,Angry,그 친구가 청소를 너무 안해.,그 친구가 청소를 너무 안해.
3430,Sadness,나 이번 면접에서도 또 떨어졌어.,나 이번 면접에서도 또 떨어졌어.
3431,Fear,그래 알겠어 나도 살아야 되고 그 친구도 살아야 되니까 장소를 옮기는게 낫겠어 이야기를 잘해야지.	,그래 알겠어 나도 살아야 되고 그 친구도 살아야 되니까 장소를 옮기는게 낫겠어 이야기를 잘해야지.
3432,Fear,나 내일 약속 있는데 그대로 나가도 될까?,나 내일 약속 있는데 그대로 나가도 될까?
3433,Angry,룸메와 너무 자주 싸우게 돼.,룸메와 너무 자주 싸우게 돼.
3434,Sadness,밥맛도 없고. 아무 생각이 없어. 그저 답답할 뿐이야.,밥맛도 없고. 아무 생각이 없어. 그저 답답할 뿐이야.
3435,Sadness,내일까지 기획안을 제출해야해서 오늘 일찍 퇴근 못해. 야근해야 해.,내일까지 기획안을 제출해야해서 오늘 일찍 퇴근 못해. 야근해야 해.
3436,Sadness,어. 홈페이지 들어가서 확인했어.,어. 홈페이지 들어가서 확인했어.
3437,Sadness,"너무 우울해서 집 안에만 있었는데, 오늘은 산책 하면서 기분 전환 좀 해야겠어.","너무 우울해서 집 안에만 있었는데, 오늘은 산책 하면서 기분 전환 좀 해야겠어."
3438,Sadness,우리 아빠가 어제 또 다쳤어.,우리 아빠가 어제 또 다쳤어.
3439,Fear,강남인데 거기 요즘 확진자 많이 나오는데잖아.,강남인데 거기 요즘 확진자 많이 나오는데잖아.
3440,Sadness,"통장에 이만원 있는데, 그건 교통비로 써야되거든. 하나도 없어.","통장에 이만원 있는데, 그건 교통비로 써야되거든. 하나도 없어."
3441,Sadness,엄마가 너무 힘들어 하셔.,엄마가 너무 힘들어 하셔.
3442,Fear,어제 저녁에 진짜 무서웠어!,어제 저녁에 진짜 무서웠어!
3443,Sadness,"오늘까지 다시 하라고 해서, 쉴 시간도 없어.","오늘까지 다시 하라고 해서, 쉴 시간도 없어."
3444,Fear,친구랑 밥먹고 있었는데 갑자기 지진이 발생한거야. 얼마나 놀랐나 몰라.,친구랑 밥먹고 있었는데 갑자기 지진이 발생한거야. 얼마나 놀랐나 몰라.
3445,Disgust,화장실 바닥이랑 세면대에 토를 해놓고 안 치워서 아직도 그대로 있을 거야.	,화장실 바닥이랑 세면대에 토를 해놓고 안 치워서 아직도 그대로 있을 거야.
3446,Sadness,냉장고에 반찬이 조금 남아있긴 한데 쌀이 없어.,냉장고에 반찬이 조금 남아있긴 한데 쌀이 없어.
3447,Angry,잘 키우다 바깥에 버리는 사람이 많더라고.	,잘 키우다 바깥에 버리는 사람이 많더라고.
3448,Sadness,항상 내 옆에 있던 해피가 없으니까 정말로 허전해. 우리 해피 좋은 곳으로 갔으면 좋겠어.,항상 내 옆에 있던 해피가 없으니까 정말로 허전해. 우리 해피 좋은 곳으로 갔으면 좋겠어.
3449,Sadness,너무나 열악하고 턱 없이 부족한 상황이야.	,너무나 열악하고 턱 없이 부족한 상황이야.
3450,Sadness,열악한 환경에서 여러 강아지들이 한데 모여서 시설이 너무 부족해.,열악한 환경에서 여러 강아지들이 한데 모여서 시설이 너무 부족해.
3451,Angry,그러게. 정말로 그만두고 싶다.,그러게. 정말로 그만두고 싶다.
3452,Angry,이용하는 사람들 너무 많아. 불편해서 가기가 싫어.,이용하는 사람들 너무 많아. 불편해서 가기가 싫어.
3453,Sadness,맞아. 키울 때는 예뻤겠지. 하지만 조금 크고 나서 말썽 부리면 그 때 버리고 싶을 거야.,맞아. 키울 때는 예뻤겠지. 하지만 조금 크고 나서 말썽 부리면 그 때 버리고 싶을 거야.
3454,Sadness,나이가 많아서인지 갑자기 의식을 잃고 시름시름 앓더니 세상을 떠났어.,나이가 많아서인지 갑자기 의식을 잃고 시름시름 앓더니 세상을 떠났어.
3455,Sadness,회사 안에 내 마음을 털어놓고 이야기할 사람이 아무도 없어. 그래서 더 힘든 것 같아!,회사 안에 내 마음을 털어놓고 이야기할 사람이 아무도 없어. 그래서 더 힘든 것 같아!
3456,Sadness,"컨디션이 좋은 날이 별로 없고, 진행하고 있는 프로젝트가 잘 풀리지 않아서 기분이 안 좋아.","컨디션이 좋은 날이 별로 없고, 진행하고 있는 프로젝트가 잘 풀리지 않아서 기분이 안 좋아."
3457,Sadness,나 면접 또 떨어졌어.	,나 면접 또 떨어졌어.
3458,Sadness,"기획안 마저 다 해놓고, 퇴근할 수 있는지 물어봐야 되겠어. 너무 힘들어.","기획안 마저 다 해놓고, 퇴근할 수 있는지 물어봐야 되겠어. 너무 힘들어."
3459,Sadness,몸과 마음을 잘 추스를게. 고마워.,몸과 마음을 잘 추스를게. 고마워.
3460,Sadness,남자친구랑 만난지 3년 정도 됐어.,남자친구랑 만난지 3년 정도 됐어.
3461,Angry,어 화 많이 내봤어.,어 화 많이 내봤어.
3462,Sadness,면접을 본 회사에 전화했더니 나는 합격자 명단에 없다고 말해줬어.,면접을 본 회사에 전화했더니 나는 합격자 명단에 없다고 말해줬어.
3463,Sadness,한번 미뤘던 약속이야. 또 미루기엔 내가 너무 미안해.,한번 미뤘던 약속이야. 또 미루기엔 내가 너무 미안해.
3464,Angry,걔는 항상 먹은 음식 안 치워.,걔는 항상 먹은 음식 안 치워.
3465,Sadness,나는 잘 하는게 없나봐.,나는 잘 하는게 없나봐.
3466,Angry,혼자서 친구를 기다린 지 한시간이 넘었어. 너무 힘들고 짜증이 나.,혼자서 친구를 기다린 지 한시간이 넘었어. 너무 힘들고 짜증이 나.
3467,Sadness,어. 빨리 준비해야 되는데 걱정이야.,어. 빨리 준비해야 되는데 걱정이야.
3468,Fear,나 내일 친구랑 약속이 있는데 그대로 나가도 될까?,나 내일 친구랑 약속이 있는데 그대로 나가도 될까?
3469,Sadness,술 드시고 오시다가 집 앞에서 넘어지셨대.,술 드시고 오시다가 집 앞에서 넘어지셨대.
3470,Fear,중요한 약속이라 미루긴 힘들어.,중요한 약속이라 미루긴 힘들어.
3471,Sadness,냉장고에 반찬이 조금 있긴 하더라고 그걸로 한 일주일 정도 버틸 것 같아.	,냉장고에 반찬이 조금 있긴 하더라고 그걸로 한 일주일 정도 버틸 것 같아.
3472,Sadness,어. 장례 잘 하고 왔어.,어. 장례 잘 하고 왔어.
3473,Sadness,친구랑 저녁 먹는데 갑자기 지진이 일어났어. 나는 안다쳤는데 친구가 발목을 좀 아파해.,친구랑 저녁 먹는데 갑자기 지진이 일어났어. 나는 안다쳤는데 친구가 발목을 좀 아파해.
3474,Sadness,기획안때문에 밀린 일도 있고 오늘 야근해야 될지도 몰라.	,기획안때문에 밀린 일도 있고 오늘 야근해야 될지도 몰라.
3475,Fear,지금은 지진은 끝났고 사람들이 수습하고 있어.,지금은 지진은 끝났고 사람들이 수습하고 있어.
3476,Fear,나 내일 약속 있는데 그대로 나가도 될까?	,나 내일 약속 있는데 그대로 나가도 될까?
3477,Sadness,나 망했어 어떻게 살지?	,나 망했어 어떻게 살지?
3478,Sadness,부모님도 요즘 많이 힘들어하셔. 거기다 어떻게 말해!,부모님도 요즘 많이 힘들어하셔. 거기다 어떻게 말해!
3479,Angry,응. 그런 것 같아.,응. 그런 것 같아.
3480,Sadness,준비하던 거는 다 떨어졌어.,준비하던 거는 다 떨어졌어.
