Emotion,Text
Fear,     beat っていう メーカー です か 、 も 、 音 も 聞い た が ない です ~ お 恥ずかしい です が 調べ て み ます ソニー と 、 オーディオテクニカ は 、 音 を 聞い た あり ます
Fear,     smt ソウル に レイ 不参加 ? 日本 に は 来る よ ね ...
Fear,     最悪 朝 の 火傷 し た
Fear,     お 弁当 を に 置い て .........
Fear,     疲れ て 寝坊 し た よ 計画 に めざまし かけ なかっ た ← もう ほんとに 吐き だ よ ... なんか 忙しく し とか ないと 思考 支配 さ れる て か !! ち ね !!! お め で と ーーーーー !!! 内容 オトナ め じゃ ない ?? ゆうちゃん が 生き てる か 心配 に なっ た よ 笑
Fear,     今週 、 初っ端 の 授業 遅刻 し てる クズ 街道 まっしぐら ...
Fear,     味方 の キルレ に 文句 言い づらく なっ とる
Fear,     0分 ...?! やばい
Fear,     ついに ついに 今日 は 当落 の だ 〜 朝 お腹 痛い
Fear,     本日 も 昨日 と くらい の 早朝 に 事務所 に 到着 し て 、 入り口 で セキュリティ カードキー を かざし て い たら 変 な お 兄さん が 一緒に 入り口 に 飛びこん で き て 、 ガム が 靴 の 裏 に つい た の で は ない か とか 言っ て き た 。 ・ ・ ・ ?! よく よく 考え たら 怖い 状況 しか し 、 怖い より も 見くびら れ た に
Fear,     連休 もらっ て も 、 の 片付け な が する 今度 、 勾玉 つくり に 行き ませ ん か ?
Fear,     は 千秋楽 位 しか 十条 に 行か れ ないぃ ーー この ... 今日 も いい でし た と 、 意味 不明 な 感想 を お伝え し て 帰っ て き た 笑 の に いい女 って ゆ ー 表現 って 合っ て た の か な ?? 0 よる # 劇団 美山 # 里美 こうた # 篠原演芸場
Fear,     なお みん 、 おはよう ござい ます お仕事 忙し そうですね 体調 崩さ ない に 無理 せ ず 、 ゆっくり いき ましょ 。 今日 も よろしく です
Fear,     あ ; ゚ д ゚ トートバッグ の 端 出て た 部分 を かじら れ た 。 。 。 まで でき て た のに って かこ m ん な 硬い の 食べ ちゃっ た ん じゃ なかろ う ね
Fear,     昨日 の 夜中 腹痛 が ́ ; ω ;` げろ りん し
Fear,     蹴ら れ て 鼻血 、 そういう も いる って は 聞く けど は 平穏 無事 よ
Fear,     担任 こわい の か 〜 〜 お ー ! がんばれ !!!
Fear,     窓 開け し て たら スズメバチ に 襲わ れ て 全力 ダッシュ スズメバチ は あ かんて ・ ・ ・
Fear,     ばっ ! σ ̄ □ ̄ ; 降り出し た
Fear,     健康診断 。 採血 する ん だっ た
Fear,     ひ ーヤバ すぎ ませ ん か
Fear,     お わぁ ぴろ 夜勤 お疲れ様 です 。
Fear,     ママ 送ら れ て き た けど 椅子 引く いたずら し た ある ゾッと し た 椅子 を 引く 、 よく ある イタズラ で 、 国体 を 目指し て い た 僕 は 寝たきり に なっ た 。 そして ... ... #
Fear,     ヤバ ... 次男 の お 弁当 に お箸 入れる の 忘れ た
Fear,     しんどい 教習 だー
Fear,     イケメン 彩ちゃん おはよう 笑 wさやか の エピ が 微笑ましい ♡ 今日 は 月末 で めっちゃ 忙しい そして 速報 や ね 。 皆 の 笑顔 が 一人 で も 見れ たら 嬉しい 熱中症 を 付け て 、 今日も一日 ガンバ れい ちぇる ♪
Fear,     投稿 し た に 、 考え て みれ ば もっと な 物 が ある よ は 、 父親 譲り なのか ...
Fear,     やばい !!!! 花粉 で 鼻 詰まる めっちゃ 鼻 かん で たら 鼻血 が 止まら ない wwwwww 鼻血 撒き 散らし bot に なっ てる 鼻血 で 死ぬ かも しれ ない
Fear,     怖い よ ねー 。 。 。 の 感覚 と 実年齢 が すぎる ー
Fear,     日本 の 日の出 が 早っ ! 目覚め て もう 夜明け な のに 携帯 っ たら 0時 ?!
Fear,     最近 ウォヌ に 胸キュン し まくっ てる が いる ... クール な イメージ の ウォヌ が 日本 で も 楽し に 笑っ て て を て しまっ た は とても ウォヌ を で 追っ て いる ...
Fear,     えりこ おは よ ~ いよいよ 速報 だ ね ドキドキ する ね 今日 は 一日中 ドキドキ な に なる な お昼 は 長女 の 参観 & 懇談 で 中間試験 の 結果 返っ て くる ん だ よ そして 夜 は 速報 夜 まで 心臓 持つ か な
Fear,     おはよう ござい ます 今朝 は ひときわ 寒い です ね ! 今日 も よろしく お願い し まーす ^^ /
Fear,     まっ て マンション で 猿 と 対面 し た 加瀬 山 の 猿 か な ? ww ひ ぃってなっちゃったわ
Fear,     雪 寒い けど 頑張っ て なぁ ≧∀≦
Fear,     しょ ー たんちょ っと シエル 要素 み ない ? 笑 こうちゃん ベスト ... ちと 長い ... 色々 言っ て しまう ...
Fear,     ほんと な ん です 。 神経 過敏 に なり ます 正直 めっちゃ 疲れ ます よ 笑笑
Fear,     かったん 咳 寝不足 で お 休み を 発表 嬉しい に 、 ふーん ?? 行き たかっ た のに 、 って 顔 し て ベベ 取り に 行っ た かったん 寝不足 って は だ ね ?? 用事 で 出 ない と いけ ない し 、 じ ー こういう に 限っ て 病院 って マジ か よ
Fear,     おはよう ござい ます ! 雨上がり 空がきれい です 。 朝歩 寒い 日中 は あったかく なる 予報 外回り の 掃除 し ます ! 今日 も 元気 に よろしく u^ェ^u ワン ! j は 咳 は 出 て ます が 呼吸 に 変化 も なく 尿 量 も そこそこ ある ので 利尿 剤 が 効い て いる です 。 0 ˊᗜˋ * و
Fear,     おはよう ・ ∇ ・ 今日 も 寒い
Fear,     0 0 火曜日 めちゃくちゃ 寒い朝 を 迎え た 。 寒い の は 苦手 相変わらず 0 息子 は 薄着 です ! 本日 の # 男子 弁当 # お 弁当
Fear,     ごめんなさい メイド うじ ゅきも 良き 良き です よ ね 〜
Fear,     ゆい ん 大丈夫 ?!?! お腹 痛い の 辛 たん お 大事 に し て ください
Fear,     寒い です 早く に なら ない か な!
Fear,     火曜 遅延 し て ない ない の 笑 ろくに 間に合っ た ない が する わ
Fear,     おは ー 。 今日 一段と 寒い ねー
Fear,     バス 余裕 て 早め に 待っ て たら 遅延 し て て 0分 over 待った ...... 寒い
Fear,     そ だ よ 〜
Fear,     洗濯 寒い
Fear,     そ か なあ 笑
Fear,     吐く ない の に 吐く し 、 ちょっと 心 折れ
Fear,     この 潜入 できる の が 凄い 金曜 の 前夜祭 日曜 まで 飛ばし た ので 身体 に かなり 影響 が 出 て ます
Fear,     え ーーーーー や だぁ 数学 も 算数 も 嫌い だ わ お疲れ様 でし た ぁ
Fear,     仕事 以外 に も やる 多い きつい よ ね
Fear,     うわっ 待ち時間 長 すぎ っ ́ p ・ ω ・ q ` ガンバ ♪ です
Fear,     やっ ちまっ た
Fear,     え ...?
Fear,     今日 の ポケコイン ぺたり 。+ 0 夜 は 寒 すぎ て 一旦 帰宅 し て コート 羽織っ た よ もう 季節 は かわっ た ねー 寒い し そろそろ け ぇ ~ るか ~ と 思っ て ゴプラ 押し て たら 、 で っけ ぇ ~ のい て ブブブッ と ゴプラ の 反応 の 悪さ が 功 を 奏し て 投げ れ なかっ た 、 引き返し て ラフ ち ゃんげときゃわい ~
Fear,     おはよう ござい ます 。 今日 は 本当に 寒い です ね ぶん は 今日 作業着 を 長袖 に し た 。 風邪 を ひか ない に 注意 です ね 。
Fear,     おはよう 今日 は 寒いね
Fear,     側 たら ホモ な ん だ けど の どう ? 番 超 組み たい の は 事実 な ん だ が o ∇ o 接近 し て くる いいもの 話す 考え ない と 詰む
Fear,     が 個性的 だっ た 笑 リアルラフィエル ガブリールドロップアウト の ドs キャラ な も いたし ハムスター 仮 喋る に なっ たら 教え て ね
Fear,     おはよう ござい ます 寒いね
Fear,     0時 に 起き ちゃう
Fear,     殺虫剤 買わ な 今日 も 虫 出 た し どんどん 強く なり 笑
Fear,     ゆうこ 、 おは よー サンドイッチ 、 美味し そうそう .. 娘 が 横浜 に 出張 の 最終 と 東京ドーム 最終日 が 重なっ た ので まず 当たら ない と 思い ながら 申し込ん だ の 。 そしたら 当たっ て しまっ た 笑 一人 で 東京ドーム に 行か ない と いけ ない の よ ドキドキ
Fear,     土曜日 の 午前中 どしゃ降り じゃん
Fear,     寒い 。
Fear,     セーター の ハンガー に 掛ける 紐 な ん 切ら ない 電車 乗っ ちゃっ た し 電車 ぐらつい て 座っ て た人 の 膝 と 膝 ごっつんこ し たり 、 散々 な 朝 だ
Fear,     の の オッシャーンカフェ 、 も かしこ も 意識高い エリート it フレックス 社員 の ばっかり で なんか しんどい ん です よ ね w おいで ... おいで よ 珈琲館 ... トースト とゆ で 卵 と コーヒー で 0円 ... 食べ て ない けど w
Fear,     当たっ た のに すっ ぽ 抜け た
Fear,     寒い 寒い おは よ 〜
Fear,     ホーム で 新幹線 待ち だ けど 寒い マフラー か か し て くれ ば 良かっ た かも
Fear,     新しく 録画 する だけ なら 新しい レコーダー 買え ば いい の です が 、 ハードディスク に 入っ てる の を 取り出せ なく て 悲しい です こまめ に dvd に うつし て なかっ た 、 大量 に 残っ てる んで 今日 新しい の は 買い に 行こ う か って に は なっ てる ので 、 vs嵐 は 助かり
Fear,     だっ た の !? 0  0 に は 渋谷 退散 し た の まこ て ぃん 仮装 し て パーリナイ し て の ー !?
Fear,     また ヒナ が 忙し おじさん に 、 、 、 rt
Fear,     おはよう ござい ます は 休み で も 0時 に が 覚め ます 仕事 の 習慣 ヽ ;▽; ノ
Fear,     ベイ の g 0 大会 の 抽選 に 並ん でる けど 寒い
Fear,     か 雪 溜まり あっ た な 、 、 、 地元 は なかっ た が 昨日 降っ た ん だ な
Fear,     jungmin おはよう 今日 も 良い 天気 朝 面白い 動画 ありがとう ジョンミン の 顔 も たかっ た なぁ ~ 今日 は お昼 夜 まで お仕事 ジョンミン は どんな 日曜日 を 忙しい の か なぁ 無理 せ ず 楽しく 元気 に 過ごし て ね 정민 사랑합니다안녕
Fear,     もう 凍っ てる やん
Fear,     おは よ 〜 おめでとう で 溢れ だ ねー ♬ 寒いね 今日 も よろしく です
Fear,     ふ × じ × け × ん おかえりなさい \\ ^o^ /
Fear,     浦 為さん おつかれさま です ! まだ 着い て い ない 甘っちょろ です が そんなに 並ん でる ん です か ......
Fear,     おはよう ござい ます 寒く なり た ね 〜 今日 も よろしくお願いします
Fear,     た けど 、 すごく 歩い て ます ね キロ くらい 歩か れ た ん です か ? 、 まだ 歩い てる の か 。
Fear,     禁止薬物 で 欠場 に なっ た アンデウソン の 代役 が 、 先日 の msg 大会 で 試合 し た ばかり の ビス ピン 。 gsp と あの 激闘 0 週間 の インターバル は 厳し すぎる 。 初めて の 中国大会 で 失敗 でき ない の も 、 ビス ピン が 早急 に 汚名 挽回 し たかっ た の も 理解 できる けど さすが に は 同意 でき ない な 。 # ufc
Fear,     苦く て 、 炭酸 ?? も 元々 あまり 好き じゃ ない 、 結構 つらい かも 最近 が アレルギー な の 知っ た よ ̄ ▽ ̄ ; 誘わ れ たら 断れ ない し 無理やり 勧め られる の は 嫌 だ よ ね
Fear,     ほっ 寒い
Fear,     0 です か 、 、 、 いない です
Fear,     白湯 !? って なっ てる 翼 可愛い ...
Fear,     緊張 が 無限 の を 生み出す マッドマン・エコノミクス を 安倍首相 に 呼び掛け た 盃 儀式 北朝鮮 核実験 & ミサイル発射 制裁 発動 イラン に 武器 ・ 技術 を 供与 の 北 イラン の 脅威 警戒 サウジ 、 米 武器 購入 ! ...
